"","strategy","QALYs","cost","sample","grp"
"4290","st_Current",-0.00338094883131061,292.504027793585,1430,"Group 1"
"4291","st_Baloxavir",-0.00184078460150423,262.173956428517,1431,"Group 1"
"4292","st_Oseltamivir",-0.00258673654818146,262.479090727924,1431,"Group 1"
"4293","st_Current",-0.00321146223781281,176.949529556073,1431,"Group 1"
"4294","st_Baloxavir",-0.00191134870609874,357.141745505974,1432,"Group 1"
"4295","st_Oseltamivir",-0.0022509235755779,300.757089036021,1432,"Group 1"
"4296","st_Current",-0.00379215372187289,255.967405001808,1432,"Group 1"
"4297","st_Baloxavir",-0.00165249679123109,347.002878817482,1433,"Group 1"
"4298","st_Oseltamivir",-0.00204261750688384,330.776347131259,1433,"Group 1"
"4299","st_Current",-0.00341083054559457,258.184550034057,1433,"Group 1"
"4300","st_Baloxavir",-0.00185601706509356,383.114921765569,1434,"Group 1"
"4301","st_Oseltamivir",-0.00208123764217057,358.006403325003,1434,"Group 1"
"4302","st_Current",-0.00357639729635558,285.462291534687,1434,"Group 1"
"4303","st_Baloxavir",-0.00160031195269515,423.337978458832,1435,"Group 1"
"4304","st_Oseltamivir",-0.00217595586289019,406.314784018907,1435,"Group 1"
"4305","st_Current",-0.00350578562284103,343.049587818934,1435,"Group 1"
"4306","st_Baloxavir",-0.00188773257727967,415.120786822233,1436,"Group 1"
"4307","st_Oseltamivir",-0.00240269825772389,398.767125858106,1436,"Group 1"
"4308","st_Current",-0.00345466669624577,329.362487949184,1436,"Group 1"
"4309","st_Baloxavir",-0.00185320515558224,451.00899369121,1437,"Group 1"
"4310","st_Oseltamivir",-0.00264828318054471,429.793555666422,1437,"Group 1"
"4311","st_Current",-0.00359862417126715,374.360819363812,1437,"Group 1"
"4312","st_Baloxavir",-0.0021630219627342,357.178778291134,1438,"Group 1"
"4313","st_Oseltamivir",-0.0025695542393607,360.242965713475,1438,"Group 1"
"4314","st_Current",-0.00382415079613108,278.140040740061,1438,"Group 1"
"4315","st_Baloxavir",-0.00183748553133577,424.044492628437,1439,"Group 1"
"4316","st_Oseltamivir",-0.00230802996282632,399.218683659227,1439,"Group 1"
"4317","st_Current",-0.00324528939116924,312.66880797342,1439,"Group 1"
"4318","st_Baloxavir",-0.00214937535624665,400.02599057639,1440,"Group 1"
"4319","st_Oseltamivir",-0.00287094613880932,385.842783984839,1440,"Group 1"
"4320","st_Current",-0.00407375640907854,321.056924641444,1440,"Group 1"
"4321","st_Baloxavir",-0.00176302185505062,442.219232231354,1441,"Group 1"
"4322","st_Oseltamivir",-0.00248000833645518,429.860454997696,1441,"Group 1"
"4323","st_Current",-0.00320171541494732,345.238414125576,1441,"Group 1"
"4324","st_Baloxavir",-0.00139114377197635,407.034138974557,1442,"Group 1"
"4325","st_Oseltamivir",-0.00193647231103938,394.003042460621,1442,"Group 1"
"4326","st_Current",-0.00241241077133318,303.997235161312,1442,"Group 1"
"4327","st_Baloxavir",-0.00191101519913706,388.152943123747,1443,"Group 1"
"4328","st_Oseltamivir",-0.00242218595772809,366.465760310149,1443,"Group 1"
"4329","st_Current",-0.0037840599091767,299.713286743738,1443,"Group 1"
"4330","st_Baloxavir",-0.00191057621553602,338.007878251448,1444,"Group 1"
"4331","st_Oseltamivir",-0.00274613744545429,324.69559572712,1444,"Group 1"
"4332","st_Current",-0.00360543630172186,250.572145022959,1444,"Group 1"
"4333","st_Baloxavir",-0.00195946010388927,356.327324929243,1445,"Group 1"
"4334","st_Oseltamivir",-0.00254004464113409,332.163275346339,1445,"Group 1"
"4335","st_Current",-0.00348048832712182,262.063560510763,1445,"Group 1"
"4336","st_Baloxavir",-0.00199626266115975,391.009645135351,1446,"Group 1"
"4337","st_Oseltamivir",-0.00260067336798857,384.167775556639,1446,"Group 1"
"4338","st_Current",-0.00353987491916287,290.749071956077,1446,"Group 1"
"4339","st_Baloxavir",-0.00178445778344763,387.260802197923,1447,"Group 1"
"4340","st_Oseltamivir",-0.00199005444331315,355.668977628697,1447,"Group 1"
"4341","st_Current",-0.0028477705926782,272.915460307899,1447,"Group 1"
"4342","st_Baloxavir",-0.00167031533712375,361.121867798494,1448,"Group 1"
"4343","st_Oseltamivir",-0.00224069844873572,344.267844067239,1448,"Group 1"
"4344","st_Current",-0.00282418598966278,255.854083053142,1448,"Group 1"
"4345","st_Baloxavir",-0.00192550108720013,353.718131873374,1449,"Group 1"
"4346","st_Oseltamivir",-0.00225664109990579,351.707949117003,1449,"Group 1"
"4347","st_Current",-0.00363629355150949,253.985275883424,1449,"Group 1"
"4348","st_Baloxavir",-0.0018459421489967,449.977762117555,1450,"Group 1"
"4349","st_Oseltamivir",-0.00220597053337805,417.627128199491,1450,"Group 1"
"4350","st_Current",-0.0033838729715725,367.585154816265,1450,"Group 1"
"4351","st_Baloxavir",-0.00154768122416304,441.342719662838,1451,"Group 1"
"4352","st_Oseltamivir",-0.00248256513643031,422.253180644085,1451,"Group 1"
"4353","st_Current",-0.00343381876476481,346.825363514551,1451,"Group 1"
"4354","st_Baloxavir",-0.00187216329075473,359.66982404896,1452,"Group 1"
"4355","st_Oseltamivir",-0.00257240522708567,351.988661545591,1452,"Group 1"
"4356","st_Current",-0.00341657031444189,277.878898018091,1452,"Group 1"
"4357","st_Baloxavir",-0.0017886190676014,416.985514134141,1453,"Group 1"
"4358","st_Oseltamivir",-0.00240855055331873,398.068127179589,1453,"Group 1"
"4359","st_Current",-0.00319126466763823,315.813444191361,1453,"Group 1"
"4360","st_Baloxavir",-0.00182912596131902,415.752062173511,1454,"Group 1"
"4361","st_Oseltamivir",-0.00231922596534941,383.181282854525,1454,"Group 1"
"4362","st_Current",-0.00318293124255817,317.494282694812,1454,"Group 1"
"4363","st_Baloxavir",-0.00160051396869057,328.631406388848,1455,"Group 1"
"4364","st_Oseltamivir",-0.00227301430852664,314.399189397337,1455,"Group 1"
"4365","st_Current",-0.00311182763889173,221.919548680486,1455,"Group 1"
"4366","st_Baloxavir",-0.00186789123164937,391.506300929768,1456,"Group 1"
"4367","st_Oseltamivir",-0.00248287933784169,377.650990668064,1456,"Group 1"
"4368","st_Current",-0.00309468577996988,283.168956235566,1456,"Group 1"
"4369","st_Baloxavir",-0.00172221524190132,397.533705807654,1457,"Group 1"
"4370","st_Oseltamivir",-0.00215163530540782,359.064375486856,1457,"Group 1"
"4371","st_Current",-0.00300807848990005,294.097670311988,1457,"Group 1"
"4372","st_Baloxavir",-0.00193404687012038,434.914737416189,1458,"Group 1"
"4373","st_Oseltamivir",-0.00210846407963472,410.133713861556,1458,"Group 1"
"4374","st_Current",-0.00373276796623947,348.632925253293,1458,"Group 1"
"4375","st_Baloxavir",-0.001439243121855,292.185174023636,1459,"Group 1"
"4376","st_Oseltamivir",-0.00249865958489247,275.177202234836,1459,"Group 1"
"4377","st_Current",-0.00338786793560602,212.79155775844,1459,"Group 1"
"4378","st_Baloxavir",-0.00154915855593024,347.609066498371,1460,"Group 1"
"4379","st_Oseltamivir",-0.00214938318292701,315.618507852499,1460,"Group 1"
"4380","st_Current",-0.00341232022341383,244.720134207449,1460,"Group 1"
"4381","st_Baloxavir",-0.00148111280945438,510.023431313948,1461,"Group 1"
"4382","st_Oseltamivir",-0.00221884469291687,504.348413524754,1461,"Group 1"
"4383","st_Current",-0.00252248112589891,406.750629724545,1461,"Group 1"
"4384","st_Baloxavir",-0.00206666854106682,342.814894810921,1462,"Group 1"
"4385","st_Oseltamivir",-0.00246135668515978,317.499725531687,1462,"Group 1"
"4386","st_Current",-0.00357998507662875,243.842895176782,1462,"Group 1"
"4387","st_Baloxavir",-0.0018446591931911,391.872387465641,1463,"Group 1"
"4388","st_Oseltamivir",-0.00256363345662037,374.727023160534,1463,"Group 1"
"4389","st_Current",-0.00323930772260544,297.615790893006,1463,"Group 1"
"4390","st_Baloxavir",-0.0016018950662359,391.670231832672,1464,"Group 1"
"4391","st_Oseltamivir",-0.00210453543300706,364.331333843017,1464,"Group 1"
"4392","st_Current",-0.00302040613294036,297.345844968669,1464,"Group 1"
"4393","st_Baloxavir",-0.00144502272712157,451.43503067162,1465,"Group 1"
"4394","st_Oseltamivir",-0.00208505214333559,415.869837573873,1465,"Group 1"
"4395","st_Current",-0.00297071823464217,346.623812164387,1465,"Group 1"
"4396","st_Baloxavir",-0.00141039707711565,364.459444275994,1466,"Group 1"
"4397","st_Oseltamivir",-0.00194047519855053,347.0577871442,1466,"Group 1"
"4398","st_Current",-0.00396652774617272,283.79874879608,1466,"Group 1"
"4399","st_Baloxavir",-0.00197609129674885,388.204931954707,1467,"Group 1"
"4400","st_Oseltamivir",-0.00236404562388629,363.96279458666,1467,"Group 1"
"4401","st_Current",-0.00330992831339146,280.315929963595,1467,"Group 1"
"4402","st_Baloxavir",-0.00181642263529192,357.641433033884,1468,"Group 1"
"4403","st_Oseltamivir",-0.00259973154716416,350.557198795854,1468,"Group 1"
"4404","st_Current",-0.00365482381715791,270.605547795651,1468,"Group 1"
"4405","st_Baloxavir",-0.00197192922657782,373.929974409582,1469,"Group 1"
"4406","st_Oseltamivir",-0.00276001674486396,367.148068899688,1469,"Group 1"
"4407","st_Current",-0.00326518810187535,268.591360301688,1469,"Group 1"
"4408","st_Baloxavir",-0.00155637080520357,351.14543723345,1470,"Group 1"
"4409","st_Oseltamivir",-0.00202950436537343,344.780912554074,1470,"Group 1"
"4410","st_Current",-0.00300655462614671,246.113179063451,1470,"Group 1"
"4411","st_Baloxavir",-0.00192968754494252,375.01172886356,1471,"Group 1"
"4412","st_Oseltamivir",-0.00229581665495898,368.002961088827,1471,"Group 1"
"4413","st_Current",-0.00343801930615911,281.127387718906,1471,"Group 1"
"4414","st_Baloxavir",-0.0017629107149182,326.894437014412,1472,"Group 1"
"4415","st_Oseltamivir",-0.00247963978671628,329.338204898909,1472,"Group 1"
"4416","st_Current",-0.0033277647997393,229.615522614924,1472,"Group 1"
"4417","st_Baloxavir",-0.00229447078598027,449.262806832002,1473,"Group 1"
"4418","st_Oseltamivir",-0.00281525223395828,438.41565102607,1473,"Group 1"
"4419","st_Current",-0.0038868454384878,345.513436739009,1473,"Group 1"
"4420","st_Baloxavir",-0.00146515261549782,374.756021796956,1474,"Group 1"
"4421","st_Oseltamivir",-0.00192087749106239,366.649718078998,1474,"Group 1"
"4422","st_Current",-0.0030080706067728,293.849367341499,1474,"Group 1"
"4423","st_Baloxavir",-0.00184652409615733,316.10304039464,1475,"Group 1"
"4424","st_Oseltamivir",-0.00241693251341445,301.902380673482,1475,"Group 1"
"4425","st_Current",-0.00334921522867288,234.419625521551,1475,"Group 1"
"4426","st_Baloxavir",-0.00160546058887674,408.020635501153,1476,"Group 1"
"4427","st_Oseltamivir",-0.00229633392854413,386.892334635546,1476,"Group 1"
"4428","st_Current",-0.0029404749854146,296.669910575657,1476,"Group 1"
"4429","st_Baloxavir",-0.00196414586358401,371.262968611884,1477,"Group 1"
"4430","st_Oseltamivir",-0.00225983664869343,349.852363754189,1477,"Group 1"
"4431","st_Current",-0.00371330720922789,274.543325315429,1477,"Group 1"
"4432","st_Baloxavir",-0.00184405553835477,340.719368115282,1478,"Group 1"
"4433","st_Oseltamivir",-0.0023020078832548,332.154178761977,1478,"Group 1"
"4434","st_Current",-0.00344281111847008,255.68456574014,1478,"Group 1"
"4435","st_Baloxavir",-0.00189634029396528,332.79920606204,1479,"Group 1"
"4436","st_Oseltamivir",-0.00257314857472262,336.168276018949,1479,"Group 1"
"4437","st_Current",-0.00375542927504059,241.320757229362,1479,"Group 1"
"4438","st_Baloxavir",-0.00171550598634844,397.869517235759,1480,"Group 1"
"4439","st_Oseltamivir",-0.00238004746243834,367.336625521328,1480,"Group 1"
"4440","st_Current",-0.00318057148513924,297.672812502996,1480,"Group 1"
"4441","st_Baloxavir",-0.00176008529403961,409.39367563443,1481,"Group 1"
"4442","st_Oseltamivir",-0.00243546954226659,398.039206418014,1481,"Group 1"
"4443","st_Current",-0.0035015340979159,320.509254864315,1481,"Group 1"
"4444","st_Baloxavir",-0.00189679766243188,380.748194592088,1482,"Group 1"
"4445","st_Oseltamivir",-0.00232284737082906,367.793691881616,1482,"Group 1"
"4446","st_Current",-0.00358143431153188,284.147631479738,1482,"Group 1"
"4447","st_Baloxavir",-0.00193069883813363,327.810302536572,1483,"Group 1"
"4448","st_Oseltamivir",-0.0026315791828778,338.347709117304,1483,"Group 1"
"4449","st_Current",-0.00357041387266297,241.133224488693,1483,"Group 1"
"4450","st_Baloxavir",-0.00150968283981782,342.018053210731,1484,"Group 1"
"4451","st_Oseltamivir",-0.00199644712614061,311.64723165248,1484,"Group 1"
"4452","st_Current",-0.0026836710648973,237.070773912211,1484,"Group 1"
"4453","st_Baloxavir",-0.00185406192135313,336.9481857387,1485,"Group 1"
"4454","st_Oseltamivir",-0.00219703392673472,327.301682457764,1485,"Group 1"
"4455","st_Current",-0.00323526609896723,240.296359004215,1485,"Group 1"
"4456","st_Baloxavir",-0.00178391821980263,360.246852070145,1486,"Group 1"
"4457","st_Oseltamivir",-0.00225769726260433,319.149547190478,1486,"Group 1"
"4458","st_Current",-0.00315577225269956,259.148223412984,1486,"Group 1"
"4459","st_Baloxavir",-0.00317405974796213,421.662912178745,1487,"Group 1"
"4460","st_Oseltamivir",-0.00376687696895743,396.143453318187,1487,"Group 1"
"4461","st_Current",-0.0047237689549878,323.097979280432,1487,"Group 1"
"4462","st_Baloxavir",-0.0018769749513985,407.502119790411,1488,"Group 1"
"4463","st_Oseltamivir",-0.00241137257132111,384.093643772487,1488,"Group 1"
"4464","st_Current",-0.00404919463266284,329.062998211731,1488,"Group 1"
"4465","st_Baloxavir",-0.00161590752780701,391.401602909004,1489,"Group 1"
"4466","st_Oseltamivir",-0.00238074392533079,385.911740778235,1489,"Group 1"
"4467","st_Current",-0.00325843628151193,302.35228956948,1489,"Group 1"
"4468","st_Baloxavir",-0.00195538214187879,383.966103689517,1490,"Group 1"
"4469","st_Oseltamivir",-0.00243162315016887,376.1947462309,1490,"Group 1"
"4470","st_Current",-0.00382196157005008,293.089602804974,1490,"Group 1"
"4471","st_Baloxavir",-0.00233071066312383,338.300009455508,1491,"Group 1"
"4472","st_Oseltamivir",-0.00256140002548813,314.111517168015,1491,"Group 1"
"4473","st_Current",-0.00400536864688245,243.382459629896,1491,"Group 1"
"4474","st_Baloxavir",-0.00151193148302736,401.428010679534,1492,"Group 1"
"4475","st_Oseltamivir",-0.00215606955662223,393.177283928611,1492,"Group 1"
"4476","st_Current",-0.00280037470546707,301.375151531037,1492,"Group 1"
"4477","st_Baloxavir",-0.00166748352653605,492.402100418034,1493,"Group 1"
"4478","st_Oseltamivir",-0.00233393364721638,464.171639147298,1493,"Group 1"
"4479","st_Current",-0.00302756647532451,398.905923443147,1493,"Group 1"
"4480","st_Baloxavir",-0.00197677181851566,412.849662487945,1494,"Group 1"
"4481","st_Oseltamivir",-0.00252817862877006,408.853608249456,1494,"Group 1"
"4482","st_Current",-0.00361439138049994,310.656460708117,1494,"Group 1"
"4483","st_Baloxavir",-0.0018366319405054,342.097903369011,1495,"Group 1"
"4484","st_Oseltamivir",-0.00266735848276784,332.317322065034,1495,"Group 1"
"4485","st_Current",-0.00338966685560167,239.368286759671,1495,"Group 1"
"4486","st_Baloxavir",-0.0020780443225795,446.670312691112,1496,"Group 1"
"4487","st_Oseltamivir",-0.00231837065478612,441.611905823352,1496,"Group 1"
"4488","st_Current",-0.00331615916285842,345.384233856168,1496,"Group 1"
"4489","st_Baloxavir",-0.00193442283091054,497.960908981424,1497,"Group 1"
"4490","st_Oseltamivir",-0.00236616435245492,476.390375699213,1497,"Group 1"
"4491","st_Current",-0.0031846544519612,397.682834212304,1497,"Group 1"
"4492","st_Baloxavir",-0.0019412034741528,384.234620286727,1498,"Group 1"
"4493","st_Oseltamivir",-0.00259136877642896,377.827585357115,1498,"Group 1"
"4494","st_Current",-0.00339831535073921,291.253566618982,1498,"Group 1"
"4495","st_Baloxavir",-0.00129216314433813,372.047429908278,1499,"Group 1"
"4496","st_Oseltamivir",-0.00199104545295154,339.682508085306,1499,"Group 1"
"4497","st_Current",-0.00260964636857599,273.446388390826,1499,"Group 1"
"4498","st_Baloxavir",-0.00157214409082326,347.834221731095,1500,"Group 1"
"4499","st_Oseltamivir",-0.00210259942386588,354.483987436338,1500,"Group 1"
"4500","st_Current",-0.00350931550526061,247.938800466663,1500,"Group 1"
"4501","st_Baloxavir",-0.00215325926478483,506.492404593194,1501,"Group 1"
"4502","st_Oseltamivir",-0.00270019991567027,503.974710351334,1501,"Group 1"
"4503","st_Current",-0.00427390696583442,408.542728109157,1501,"Group 1"
"4504","st_Baloxavir",-0.00158889899882109,276.24744897738,1502,"Group 1"
"4505","st_Oseltamivir",-0.00225900305225321,258.22735334166,1502,"Group 1"
"4506","st_Current",-0.00376151889823119,205.432162251249,1502,"Group 1"
"4507","st_Baloxavir",-0.00200496901950929,368.164000388831,1503,"Group 1"
"4508","st_Oseltamivir",-0.00253426195582827,361.744324805447,1503,"Group 1"
"4509","st_Current",-0.00423185255169696,278.27922412365,1503,"Group 1"
"4510","st_Baloxavir",-0.00185560786636741,434.557804146043,1504,"Group 1"
"4511","st_Oseltamivir",-0.00208738587178752,402.463061198176,1504,"Group 1"
"4512","st_Current",-0.00337633649891725,344.196366789311,1504,"Group 1"
"4513","st_Baloxavir",-0.00221194592182903,388.6078210064,1505,"Group 1"
"4514","st_Oseltamivir",-0.00287858381518364,372.643421067028,1505,"Group 1"
"4515","st_Current",-0.00363880879790934,294.951830971326,1505,"Group 1"
"4516","st_Baloxavir",-0.00162272888571973,261.62352829571,1506,"Group 1"
"4517","st_Oseltamivir",-0.00219114038346142,257.429862324093,1506,"Group 1"
"4518","st_Current",-0.00268508946590637,170.788672571174,1506,"Group 1"
"4519","st_Baloxavir",-0.00146346725687025,409.306068829708,1507,"Group 1"
"4520","st_Oseltamivir",-0.00205406181500634,409.686495459359,1507,"Group 1"
"4521","st_Current",-0.00253977644623011,304.630574488901,1507,"Group 1"
"4522","st_Baloxavir",-0.00178427427998574,403.610171587259,1508,"Group 1"
"4523","st_Oseltamivir",-0.00255964918873626,399.585722209031,1508,"Group 1"
"4524","st_Current",-0.00329489160843219,296.803638287526,1508,"Group 1"
"4525","st_Baloxavir",-0.00184320368642244,420.95904064795,1509,"Group 1"
"4526","st_Oseltamivir",-0.00213017239828805,409.382484048415,1509,"Group 1"
"4527","st_Current",-0.00305446904099174,317.763624529609,1509,"Group 1"
"4528","st_Baloxavir",-0.00213272024324398,540.36464308422,1510,"Group 1"
"4529","st_Oseltamivir",-0.00293268635065054,546.46166719044,1510,"Group 1"
"4530","st_Current",-0.00330337411300439,455.866191041653,1510,"Group 1"
"4531","st_Baloxavir",-0.00176471900290025,350.763280929401,1511,"Group 1"
"4532","st_Oseltamivir",-0.00238926635279094,351.339706953554,1511,"Group 1"
"4533","st_Current",-0.00378435866558147,262.063262746698,1511,"Group 1"
"4534","st_Baloxavir",-0.00176183400033339,377.378568184739,1512,"Group 1"
"4535","st_Oseltamivir",-0.00249784220685802,367.415931242367,1512,"Group 1"
"4536","st_Current",-0.00384857143404695,288.31952110549,1512,"Group 1"
"4537","st_Baloxavir",-0.00204035540095612,437.635445812455,1513,"Group 1"
"4538","st_Oseltamivir",-0.00284765374847249,433.052195241536,1513,"Group 1"
"4539","st_Current",-0.00369700102889588,354.263725714249,1513,"Group 1"
"4540","st_Baloxavir",-0.00149866707217239,340.314153850385,1514,"Group 1"
"4541","st_Oseltamivir",-0.00202120977928658,330.421622476711,1514,"Group 1"
"4542","st_Current",-0.00294031916810798,237.453130924338,1514,"Group 1"
"4543","st_Baloxavir",-0.00204878557605259,344.511031122406,1515,"Group 1"
"4544","st_Oseltamivir",-0.00248174009810095,309.547495930689,1515,"Group 1"
"4545","st_Current",-0.00324151922964055,247.500375897045,1515,"Group 1"
"4546","st_Baloxavir",-0.0019126038764169,425.956023050094,1516,"Group 1"
"4547","st_Oseltamivir",-0.00256293369717585,404.222390005091,1516,"Group 1"
"4548","st_Current",-0.00354507628521452,328.225572706489,1516,"Group 1"
"4549","st_Baloxavir",-0.00175926887232819,472.964456275638,1517,"Group 1"
"4550","st_Oseltamivir",-0.00232099972484669,452.552007759594,1517,"Group 1"
"4551","st_Current",-0.0036413683592769,371.237061456009,1517,"Group 1"
"4552","st_Baloxavir",-0.00210517939713023,463.240472608867,1518,"Group 1"
"4553","st_Oseltamivir",-0.00290401267207139,438.092231945189,1518,"Group 1"
"4554","st_Current",-0.00398378821034274,362.012808982311,1518,"Group 1"
"4555","st_Baloxavir",-0.00178183093439187,453.905569261895,1519,"Group 1"
"4556","st_Oseltamivir",-0.00228494054698233,451.834823171346,1519,"Group 1"
"4557","st_Current",-0.00370371438788142,367.168749772352,1519,"Group 1"
"4558","st_Baloxavir",-0.00181813256591998,432.498336653238,1520,"Group 1"
"4559","st_Oseltamivir",-0.00241848219888834,404.212642740102,1520,"Group 1"
"4560","st_Current",-0.0031843309932516,336.752419461497,1520,"Group 1"
"4561","st_Baloxavir",-0.00222094521512432,385.055811714869,1521,"Group 1"
"4562","st_Oseltamivir",-0.00289764491738584,345.719556671571,1521,"Group 1"
"4563","st_Current",-0.0038225625128409,278.922616555387,1521,"Group 1"
"4564","st_Baloxavir",-0.00146279223079573,361.397518176188,1522,"Group 1"
"4565","st_Oseltamivir",-0.00221277743612357,333.954646136819,1522,"Group 1"
"4566","st_Current",-0.00289486100425397,250.388351142592,1522,"Group 1"
"4567","st_Baloxavir",-0.00190132467300433,426.65880686435,1523,"Group 1"
"4568","st_Oseltamivir",-0.00258392322114769,413.106731133866,1523,"Group 1"
"4569","st_Current",-0.00334220888229869,332.597575853687,1523,"Group 1"
"4570","st_Baloxavir",-0.00172939863248982,467.272454154698,1524,"Group 1"
"4571","st_Oseltamivir",-0.00237603987264145,468.247566189894,1524,"Group 1"
"4572","st_Current",-0.00309384704980787,368.468468951551,1524,"Group 1"
"4573","st_Baloxavir",-0.00153953492993453,359.159671521469,1525,"Group 1"
"4574","st_Oseltamivir",-0.00220284940527997,338.900991468987,1525,"Group 1"
"4575","st_Current",-0.00322985672438766,282.463309001451,1525,"Group 1"
"4576","st_Baloxavir",-0.00184082374894652,468.30199213378,1526,"Group 1"
"4577","st_Oseltamivir",-0.00234185265531697,447.027656729248,1526,"Group 1"
"4578","st_Current",-0.00313571961914633,363.103593459892,1526,"Group 1"
"4579","st_Baloxavir",-0.00165660653673469,252.975717353264,1527,"Group 1"
"4580","st_Oseltamivir",-0.00224256775135353,253.023363339908,1527,"Group 1"
"4581","st_Current",-0.00337597651350985,156.894022423318,1527,"Group 1"
"4582","st_Baloxavir",-0.00200680323510155,438.750932035562,1528,"Group 1"
"4583","st_Oseltamivir",-0.00241668596241459,419.822549850651,1528,"Group 1"
"4584","st_Current",-0.00356997465964677,335.666834813889,1528,"Group 1"
"4585","st_Baloxavir",-0.00196128273533554,322.581658064369,1529,"Group 1"
"4586","st_Oseltamivir",-0.002362195514629,295.010034737472,1529,"Group 1"
"4587","st_Current",-0.00340189498998057,234.629879444533,1529,"Group 1"
"4588","st_Baloxavir",-0.00170517142082645,354.23792127818,1530,"Group 1"
"4589","st_Oseltamivir",-0.00254757870842489,352.793468152494,1530,"Group 1"
"4590","st_Current",-0.00368764032622878,260.453255518627,1530,"Group 1"
"4591","st_Baloxavir",-0.00164493332948383,327.757161956518,1531,"Group 1"
"4592","st_Oseltamivir",-0.00212804677337676,298.341302727725,1531,"Group 1"
"4593","st_Current",-0.00336465312885248,239.512589228433,1531,"Group 1"
"4594","st_Baloxavir",-0.00168335530656053,437.386984549025,1532,"Group 1"
"4595","st_Oseltamivir",-0.00223729206850211,428.729432279081,1532,"Group 1"
"4596","st_Current",-0.0039326516343981,348.598749262289,1532,"Group 1"
"4597","st_Baloxavir",-0.00208909475396382,370.16775188392,1533,"Group 1"
"4598","st_Oseltamivir",-0.00233179715543805,357.640491367925,1533,"Group 1"
"4599","st_Current",-0.00365465006944121,276.650337055285,1533,"Group 1"
"4600","st_Baloxavir",-0.0017060353894088,360.552138888164,1534,"Group 1"
"4601","st_Oseltamivir",-0.00214892272088988,373.155373305241,1534,"Group 1"
"4602","st_Current",-0.00331770575394158,274.228572311489,1534,"Group 1"
"4603","st_Baloxavir",-0.00157973481313857,339.11715468648,1535,"Group 1"
"4604","st_Oseltamivir",-0.00255434976410805,312.100159373466,1535,"Group 1"
"4605","st_Current",-0.00369122542439103,249.036096453818,1535,"Group 1"
"4606","st_Baloxavir",-0.00180250215899108,325.367206526734,1536,"Group 1"
"4607","st_Oseltamivir",-0.00253494519792377,303.550248217608,1536,"Group 1"
"4608","st_Current",-0.00322844156739608,224.380262827941,1536,"Group 1"
"4609","st_Baloxavir",-0.00193922743094359,462.765618958156,1537,"Group 1"
"4610","st_Oseltamivir",-0.0025240164195139,452.128472247781,1537,"Group 1"
"4611","st_Current",-0.00358340728733134,372.913121230339,1537,"Group 1"
"4612","st_Baloxavir",-0.00224479764331401,381.252405593554,1538,"Group 1"
"4613","st_Oseltamivir",-0.00265154858318861,376.487877484374,1538,"Group 1"
"4614","st_Current",-0.00361197224159463,286.221994521255,1538,"Group 1"
"4615","st_Baloxavir",-0.00211384122041989,387.775648443198,1539,"Group 1"
"4616","st_Oseltamivir",-0.00276175989771447,365.914118203214,1539,"Group 1"
"4617","st_Current",-0.00383418407869254,304.600661253015,1539,"Group 1"
"4618","st_Baloxavir",-0.00232407006673443,373.837491078143,1540,"Group 1"
"4619","st_Oseltamivir",-0.00264701469484941,349.686707590313,1540,"Group 1"
"4620","st_Current",-0.00359014606089707,273.796688743879,1540,"Group 1"
"4621","st_Baloxavir",-0.00151655395685094,440.729951416392,1541,"Group 1"
"4622","st_Oseltamivir",-0.00212653733704314,419.876691962554,1541,"Group 1"
"4623","st_Current",-0.00326056192527867,357.365791233735,1541,"Group 1"
"4624","st_Baloxavir",-0.00119133416835497,319.376963479709,1542,"Group 1"
"4625","st_Oseltamivir",-0.00169696211068929,293.922326837005,1542,"Group 1"
"4626","st_Current",-0.00275201086194124,247.638694766021,1542,"Group 1"
"4627","st_Baloxavir",-0.00186258536989548,269.019329161451,1543,"Group 1"
"4628","st_Oseltamivir",-0.00244291233423988,277.782720153952,1543,"Group 1"
"4629","st_Current",-0.00311729700969559,174.692750620772,1543,"Group 1"
"4630","st_Baloxavir",-0.00198587855051622,337.988125965153,1544,"Group 1"
"4631","st_Oseltamivir",-0.00257182029910089,308.413876113597,1544,"Group 1"
"4632","st_Current",-0.00389388548264017,240.973126258151,1544,"Group 1"
"4633","st_Baloxavir",-0.00195054840725001,429.24025225357,1545,"Group 1"
"4634","st_Oseltamivir",-0.00254838757416571,422.197312319241,1545,"Group 1"
"4635","st_Current",-0.00313316325714435,331.733014774828,1545,"Group 1"
"4636","st_Baloxavir",-0.00185138530233681,414.350487072105,1546,"Group 1"
"4637","st_Oseltamivir",-0.00211141148206273,372.128668337776,1546,"Group 1"
"4638","st_Current",-0.00346113833968201,333.617029630559,1546,"Group 1"
"4639","st_Baloxavir",-0.00175414797076324,456.110017523236,1547,"Group 1"
"4640","st_Oseltamivir",-0.00253653873894024,452.265016727969,1547,"Group 1"
"4641","st_Current",-0.00383824046639645,391.728788511,1547,"Group 1"
"4642","st_Baloxavir",-0.00156217686585938,339.433576603826,1548,"Group 1"
"4643","st_Oseltamivir",-0.00207818005396806,304.962804870761,1548,"Group 1"
"4644","st_Current",-0.00307717014971964,249.221644849864,1548,"Group 1"
"4645","st_Baloxavir",-0.00179750811111244,361.073596390864,1549,"Group 1"
"4646","st_Oseltamivir",-0.00259970145383127,375.115257545727,1549,"Group 1"
"4647","st_Current",-0.00388582539608287,270.834302869781,1549,"Group 1"
