"","nsamp","p_True_influ","d_TRAE","d_B","d_O","d_R","d_ILI","d_Com","d_Hos","d_ICU","p_B_Hos","p_B_S","p_B_O","p_B_B","p_B_P","p_O_Suscep_Hos","p_O_Suscep_S","p_O_Suscep_O","p_O_Suscep_B","p_O_Suscep_P","p_O_Res_Hos","p_O_Res_S","p_O_Res_O","p_O_Res_B","p_O_Res_P","p_ICU","p_B_Hos_Death","p_O_Hos_Death","p_O_Res_Hos_Death","q_ICU","q_Hos","q_S","q_O","q_B","q_P","q_ILI","q_TRAE","c_Outpatient","c_Test","c_B","c_O","c_Baseline","c_Inpatient","c_ICU","q_influ","p_HR","d_HR_B","d_HR_O","d_HR_R","d_HR_Hos","p_HR_B_Hos","p_HR_B_S","p_HR_B_O","p_HR_B_B","p_HR_B_P","p_HR_O_Suscep_Hos","p_HR_O_Suscep_S","p_HR_O_Suscep_O","p_HR_O_Suscep_B","p_HR_O_Suscep_P","p_HR_O_Res_Hos","p_HR_O_Res_S","p_HR_O_Res_O","p_HR_O_Res_B","p_HR_O_Res_P","p_HR_ICU","p_HR_B_Hos_Death","p_HR_O_Hos_Death","p_HR_O_Res_Hos_Death"
"1493",1493,0.708319066945881,7.22146755331804,50.6650391184764,55.2949880278047,81.9410972594193,7.52084181302897,7.26689186995108,3.26586155439487,2.71098318390785,0.00451494783005317,0.00207332757721954,0.00182941853558062,0.0365321707921515,0.00394069456021433,0.00488473529265328,2.88402972887432e-115,0.0140351267005833,0.00106346443245128,1.60026183146352e-11,0.0101231019025418,0.00771564508679946,1.78306395324345e-25,0.0262614098557722,0.0691649819961938,0.0312208179552035,0.0190957117719953,0.0720510847448913,0.101420531541927,0.605136930431399,0.625538595185919,0.115043174379034,0.125471839763934,0.13342571384782,0.298498071612184,0.268645061431972,0.209988550918113,143.150118950342,66.0656693208797,125.052800364894,84.2451415802007,1.59743563906942,730.269277151708,2037.62354377,0.194562226075772,0.284728633853267,71.1809934856032,86.2714077895928,99.5603509195245,4.42404115703435,0.00243949337691019,3.59347118752502e-05,3.77974983354584e-39,0.0154448472872691,1.90757423614528e-31,0.00964018708104162,0.011146000032931,1.03037608766192e-08,0.0508914288007826,0.00197636322080555,0.0163237852934967,0.0111448089373603,0.00878596161291488,0.0948069500840753,0.0092902946327363,0.130835497425894,0.0342202704043372,0.0924899079742666,0.149004959943586
"1494",1494,1,6.17530287463951,60.6614456516663,53.5832627394227,81.7749186546937,7.96004676763862,9.68037656622124,3.43124661343571,3.81807211773194,0.00283865496299476,0.000840612605871307,0.0179478140346311,0.0160451036650263,0.0147670495082464,0.00453775794386056,6.97202893720547e-52,0.00229676658011457,0.0194163523014012,7.96249258614754e-06,0.00506007633521675,0.0156947179836336,6.18920745721797e-08,0.0120783607345324,0.0304880393372653,0.0378358913450228,0.0402114629243895,0.070328999423137,0.0941395911265667,0.441760923097704,0.713588231689889,0.137812042256154,0.127083467068093,0.125069926695057,0.155322048362388,0.324170942186546,0.209883455394021,127.076344067775,61.0001430762772,124.17188550265,102.585564458512,1.75205015215878,602.204312989421,2022.40175787347,0.159891592974502,0.274395088908321,72.0333826152457,74.3327379532342,103.446007954458,5.0129329201114,0.00642634090151028,4.21960387753499e-05,1.70388203087939e-48,0.0285160048150121,3.13683153218092e-147,0.0124192456763614,0.000192382467740181,0.00244029440331209,0.0242504918666968,0.0003151534459415,0.00955903070919879,0.0244756099357521,0.00126623379182513,0.0717841818382583,0.00211865680915249,0.145082628654908,0.0173124685648744,0.120078584063504,0.135383871556659
"1495",1495,1,7.33159901709673,53.5259464577682,54.4563597745001,84.2288043411859,7.39522195504063,9.97827273532277,5.37894847153301,2.15572738237647,0.00149799235964613,0.000798378708102521,0.00032625957638007,0.0208653053585977,0.00673772679021031,0.00464496908918882,7.90804158312158e-16,0.00829455320437636,0.033308098129859,1.16059540997063e-16,0.00483247595714732,0.000444801805247658,4.97348651785166e-19,0.0405054801467552,0.00948220787842298,0.0340852927632164,0.033531740767004,0.0743064984355214,0.0867854188104181,0.552807492008832,0.71394034034709,0.16346997756776,0.162652723895001,0.17122051173776,0.234306004854099,0.24633837616006,0.184764348810611,171.965209880222,65.0070162883853,121.289466485092,76.4861667605471,2.17312128527238,771.529940735602,2024.54495208607,0.210427220962652,0.271964268329762,71.7897805835651,79.1496689482265,104.861237032325,5.44965326073467,0.00267532934613458,4.17056478132085e-06,1.50009792826926e-140,0.0307479466413116,2.17369901100883e-64,0.00759138634884636,2.01385824480943e-05,0.000688746721337524,0.0209918001010653,1.58356726733945e-05,0.0134686621283135,0.0192302973691365,0.00506652353707518,0.0530925740054278,0.00391125286984161,0.129292684252322,0.0555645451845532,0.0911457834310883,0.134077991077007
"1496",1496,0.999996529128953,6.75873661988538,53.1148689826566,53.7505300387445,79.2634749196424,8.6050552078727,8.89688852532891,4.40229812176588,1.89253448621678,0.00259806729509498,0.00477248519952787,1.14624769113541e-05,0.011316567383728,0.000560139142949008,0.00534323954810547,5.26333819524463e-41,4.55524069006306e-06,0.0105440296616379,2.72815600314463e-24,0.00748112810342531,0.00454181975063335,7.98274462429639e-29,0.0240851195182381,0.0304273860411706,0.0360789807285058,0.0119922324543195,0.0649357329545868,0.0910675703637563,0.4783225312623,0.63542623080638,0.231287295413051,0.145567006821819,0.14126219737302,0.181233978791914,0.266656337393326,0.137977039309861,236.337170867042,63.3324367716096,123.705100894625,87.5881811458482,2.40936321796545,706.126987664919,1949.51823823603,0.176959599173563,0.272957308892009,79.9842737194669,64.3284992054497,101.657237304302,5.4387317270053,0.00456766337729671,1.02080861123912e-05,4.96283401356488e-126,0.0144097781657107,3.40821168924938e-17,0.00616575734089414,0.0219605867347506,1.76469593342688e-07,0.00858216884672554,0.00420399475554562,0.0219946063092658,0.0176740535366952,6.82573633986219e-05,0.0575671356562207,0.00616850045067984,0.142628383111161,0.0231931587574864,0.109552183912607,0.155793792014897
"1497",1497,1,6.40257496106996,52.1128479168107,55.6956347049308,74.7032868639762,7.90861037069592,8.27930153855639,4.91898994960557,4.0888395234876,0.00282828431320673,0.012582005472474,6.47485510355504e-05,0.0568321617648703,0.00103467861835253,0.0072153926664164,9.25911967780877e-62,0.00353403775286306,0.00766486104880854,1.67832511073955e-28,0.00744691460444611,0.00481220067698489,6.09505366748966e-32,0.0308305694736517,0.0684987579276704,0.0325172386825799,0.0369200612432442,0.0693812407384613,0.0870115786264538,0.416500552842353,0.639225008041686,0.204420902453592,0.160765899710902,0.160297691083099,0.561192286646265,0.26546621468378,0.200186364796653,148.750796112232,64.5521863907264,124.062613027239,79.9621252578815,1.52917492360454,523.478233346456,1994.86564536255,0.225887334158327,0.272451593637765,72.0059105678391,81.9373627885893,92.8155157688722,5.08116455378252,0.00396880182366191,0.00499995259000097,3.42166332092269e-17,0.00423869457713641,9.10987968693089e-58,0.0107417301532392,0.0131117009771502,9.48930281858791e-10,0.00971379620564716,0.000814799170734706,0.0132907065345784,0.0254828998512243,0.020361385194548,0.0543230494663258,0.00138063610916606,0.122045431722475,0.0175487796665282,0.0739777886538151,0.155990710652217
"1498",1498,0.999999999988852,6.37399401977615,56.9836221779521,54.9525085328788,74.6552616407359,8.313681963306,7.81339946108353,3.03790039803691,3.32581358879369,0.00284783755057905,0.00491270689738189,0.000548043566557492,0.0120761277241032,0.0002472285268505,0.00458696261581732,8.01615689493789e-75,0.000824357266670931,0.02003827606787,3.97643147879725e-115,0.00578057134684334,0.00307416791584513,1.04887147767907e-36,0.0847538645810282,0.024259768389182,0.0294108993567127,0.0634839260215159,0.0670317671484373,0.0964500980929092,0.431509179884002,0.665679220093693,0.164530958040049,0.121524729243389,0.143125359848466,0.337473568966555,0.266433057490193,0.259798772716732,114.883837022748,54.6579142658856,122.350017812876,125.587450097875,2.17420669109709,647.571288093202,2001.30776580684,0.221116611028714,0.281808623211432,78.3423628696775,83.6817741176365,101.748504462534,4.59414561141786,0.00447261969047487,2.30414576509341e-07,1.5216615122343e-111,0.0132958847549688,9.51671472526506e-35,0.0126138584217279,0.0185113802061467,0.00509404723739666,0.0327557819886189,0.000933687040122714,0.023812055107414,0.0107670220330168,0.0156492599993361,0.0886330171625164,0.00246460341968411,0.123829910534534,0.0667822052891932,0.102848352185099,0.144299276778605
"1499",1499,0.999999999999981,6.44782309246028,53.6171862647288,56.5333627278386,76.450963880531,7.49917408258215,9.42240795213679,4.23571595112481,3.89470894660032,0.00282241160567045,0.00283373795472975,0.012777642996725,0.0137394572723855,0.000390009656286932,0.00475035702344493,1.33699685239132e-41,1.01792199679434e-06,0.0152358363271902,6.97508770085853e-13,0.00520046460591459,0.00594646499713584,1.91152846160494e-42,0.0138923046865625,0.0644363257800004,0.0322092037798947,0.0294985922101027,0.0710761448222814,0.0944188636020059,0.564676735929196,0.600361184910008,0.142743425398683,0.144781055676319,0.161757795520434,0.175412832069346,0.284513849195248,0.203239794925507,220.718106520585,58.3482151663891,126.798122806161,87.8172222088966,2.06830355009209,686.018162908215,2010.16265864396,0.205578788492776,0.271791774307859,74.3528973877055,86.8791939437628,103.381198374346,3.84379138869145,0.00152612892244744,0.00060235022072661,1.19351284342905e-94,0.029285449395897,8.4593573598588e-24,0.0118572343982971,0.0134280777908443,0.00489342581049624,0.0347028699071763,0.00184211784609348,0.0139802017867802,0.0366407564223019,0.00321908514749137,0.0528690166542083,0.00466804717249768,0.135534105967949,0.0714130915986582,0.0975202388687742,0.149673416536118
"1500",1500,1,7.3381680261111,50.4686367844177,53.1332221226342,83.4844163087303,7.58227435009599,13.3600028050523,4.68747249409188,2.36581117917098,0.00276057147100293,0.00302832168471627,0.0110039309123061,0.03246554386062,0.00383134672015212,0.00647048935980533,6.54409503642956e-05,0.000714678266256556,0.0103766889309873,3.31404485470352e-66,0.00557481755560051,0.00259933237248542,1.07124829048626e-91,0.0346556528869352,0.0504047519318674,0.0362053221100778,0.0384655235443254,0.067054128688393,0.0950017352093752,0.586002313876654,0.662388620120848,0.162249082025284,0.130937051384022,0.162256784126747,0.185582972678661,0.275526298861928,0.24150189217219,147.506455462778,56.6309014377753,123.305795221493,97.457729513044,1.7115300271611,618.779224566711,1973.4162978993,0.215680140910162,0.274083838684341,65.2962342290115,85.0333951520168,104.267185912607,5.62429893597312,0.00131558971409991,2.32888810175856e-07,3.99192821542359e-38,0.0077950135497744,2.71813206688588e-61,0.0122063774493228,0.000315302254669746,0.000941309295285148,0.0083556028920568,0.0208762050150881,0.0154689795759484,0.0115022380496763,0.0106889756487802,0.0619533062636193,0.00344876150167029,0.13432213388658,0.085389932077656,0.116187766380616,0.135963063713552
"1501",1501,0.999999875701523,7.06767414341353,53.0152210311833,54.1560095804087,77.330551053026,7.06146626999251,5.79950210450693,5.94121042772697,3.25720095520163,0.0030034738632806,0.00554284986556362,0.0240470430827993,0.0140679741732488,0.00190944977010471,0.00732370342631559,4.34597744800167e-78,0.000615734310838892,0.0118671568416807,1.02939967518653e-07,0.00549059514894014,6.05288534393642e-05,6.46257087355918e-12,0.0210792850705219,0.029412733997788,0.0311000492564045,0.044986596572176,0.0763127284165082,0.0940698493923879,0.510083474243751,0.707123034826988,0.111929128634399,0.149568932036044,0.139491203253684,0.372712499272567,0.260186840008458,0.2261907989365,183.941425898012,60.619813231629,123.98556013922,101.384154190114,2.06480727443344,724.597230126019,2050.59397122497,0.210544475023981,0.275494602552619,67.7963494663763,79.3649541972761,101.882718592965,4.85161922270664,0.00273798836523151,0.00259499970735609,2.28675362111322e-10,0.0228670594071426,2.05594683926499e-16,0.0111151282874864,0.00938701505066554,0.00458914441692803,0.0474784561926047,0.000536885506951532,0.0199608273089404,0.0107978534729319,0.00478798133074964,0.0277247595966133,0.0044955668984536,0.147700810147587,0.02799076080971,0.0957327596776468,0.144383551528772
"1502",1502,1,7.46547885494092,53.3349903097229,52.9504355973136,90.3683219235338,7.7693993138111,8.0811952014712,4.59721349993751,2.25945716072141,0.00374677140173047,0.010737551863796,0.000994666978556569,0.0171131736585999,0.00311790219983415,0.00536737454465988,1.76910873217878e-87,0.00587305397787274,0.0131678465535265,9.3191557101021e-76,0.00664271633854517,0.000121748128335641,4.34526455055504e-28,0.0231138258691666,0.0293573274516782,0.0363629540295305,0.0514400720710409,0.0611912926623999,0.0867169106004004,0.442846810253496,0.609968093121469,0.110551790301491,0.13134398115894,0.157428446229483,0.137931972109527,0.298409285728382,0.199548536041493,180.621354463,54.1447176761545,127.383150705474,93.7321199095945,1.76956846915507,670.677440549661,2051.35998477749,0.194995157206713,0.276404057011514,77.5232182829683,90.1712034688238,109.435044887316,5.6459105923417,0.0055788099287452,0.000336293574500703,1.44955517393987e-72,0.0177390443771146,1.40485845052526e-10,0.0112366802873935,0.000516252263383638,0.000906833028700185,0.0266535718048754,0.00083932400711012,0.0160442272120484,0.0213298688110696,0.0187226299534752,0.0629044174340655,0.0148090805773249,0.121668392008251,0.138844777527382,0.0904747536133698,0.14015029999298
"1503",1503,1,5.10553771673335,61.0642125304163,54.337045454237,81.9454369971878,7.53314899682053,7.50692142507357,5.50208919024312,2.35862601479211,0.00178369652290421,0.00821413171896023,0.000939359744183094,0.00904116184772552,0.00373607910138852,0.00761516256498916,4.96130476168786e-07,3.91410799940524e-06,0.0322364439599199,3.64739893495748e-05,0.00598023148015833,0.0264636118160974,2.53367106451545e-23,0.028636010267441,0.0373817661838353,0.0316684207132098,0.0105267404587148,0.0714048294061011,0.0909054469868228,0.425983888717165,0.583773713093243,0.121503090016594,0.160313783003358,0.115540692550894,0.0905035882739827,0.306643730549482,0.16935266068745,208.099217214948,53.6367702769459,123.192303162687,96.316543148524,1.37753169945428,728.484997561725,1949.99241625126,0.141979446855913,0.284115725949816,79.3089413319332,87.0443205234575,104.162555192753,4.51545523450855,0.00396481278253961,0.000109543817829428,0.00184770238368401,0.0222614986797893,4.93359181177924e-40,0.0109948577783967,0.00223098174992363,0.000401062039316761,0.0117559644167932,0.00246530295972559,0.0132597127141713,0.0380919136540511,0.00746846564215426,0.0417528945442288,0.00202615521524192,0.114090495091093,0.0506847761350767,0.128393837920678,0.147310272912448
"1504",1504,0.907619210510436,6.87521985491457,53.4222522384624,52.7375855655934,79.3962333503225,8.32970357405048,9.48752493125169,6.19615391640664,2.44870489729865,0.00384124135658819,0.00722284741322715,0.00747816871567896,0.0153249921810707,0.00192787597662675,0.00552138949062986,1.77012178009736e-36,0.00332945686124793,0.0139277095606568,4.86835531636256e-77,0.00668562195069147,0.000538735209989067,4.57296688289426e-113,0.00983081909569279,0.0245287701411515,0.0300651401511814,0.0673184112107804,0.0558354863662337,0.0964960536474169,0.562655036867989,0.664913475235869,0.153508221441985,0.146141192783528,0.124214968778601,0.445257227190431,0.313180800286587,0.162319551580949,138.768123699277,55.7433995656049,123.272356687945,98.3399895344999,2.04548611864474,782.637002996861,1970.75353299067,0.220767524545941,0.268255249098095,76.3040746032832,79.8870975611583,103.89139673633,3.91932815598606,0.00452683183218765,4.32000269526677e-07,1.57082470509136e-141,0.00908706051922155,1.26240927588901e-45,0.011716043405304,0.00619643037155908,0.00744718204387294,0.0465360112548405,0.000868739191330871,0.02146534693109,0.0151761479617036,0.00177151874327134,0.0501975128776648,0.00608304193770397,0.124706676137855,0.111969089218284,0.101406524583433,0.13192301739197
"1505",1505,0.999986537782339,4.85724558988896,53.7202922090064,53.1059276421783,71.2065543350234,8.04677587025903,8.17075700461399,5.87546918487166,3.12390806631911,0.00475295562964574,0.00138683315702696,0.00442575451601268,0.0584183720181168,0.00293487520823091,0.00544542676515623,1.113239615851e-101,3.40175419004462e-05,0.0264967240293929,7.57344708297223e-47,0.00502003637152545,0.00574043208281871,6.20504528035486e-56,0.0459325763265907,0.016943795709778,0.0398277228155505,0.0191144079698695,0.0743127731539894,0.094891290313748,0.559629402410056,0.659200141952371,0.160579647710001,0.116800821968809,0.159986065317764,0.16732910319244,0.21956688087187,0.194849916152337,221.499397750043,57.5038329547624,119.041698056547,90.224539169815,1.99950331977562,646.883617108446,1984.92787402409,0.230815453819802,0.273103817527028,77.7027189758348,71.6529062205085,95.5385843648964,4.32033808185624,0.00464378234586577,0.000277697699142714,1.2281996029267e-26,0.00738527858012139,4.96340929285835e-109,0.00993559692729151,0.000305589199627338,0.000959465077746235,0.0330733744523968,0.00703378294735461,0.0157256714081137,0.0235506573161999,0.00372414275054421,0.0439758654595132,0.000131441930883841,0.120666104882155,0.0415555946526947,0.0861217010116871,0.148392617361607
"1506",1506,0.999999999984412,6.03413671236845,54.6843213523537,52.9221944324139,82.1779465379395,7.81297851917922,8.71009396520716,3.39055708081129,2.40091295557292,0.00355029872990177,0.00450119512042023,5.19014983860365e-07,0.0201600563794324,0.00483819730026282,0.00723867793150112,2.7397397589796e-200,0.000580865958929648,0.00836480354303922,1.07023920508086e-24,0.00660318925988031,0.0144949932796826,2.00303466924632e-247,0.0550080379672681,0.0761410686646233,0.0320422594280462,0.0499983250138439,0.0665816486375105,0.0934633869126205,0.490948152541016,0.781881813658618,0.178790795334868,0.152217151507056,0.146315431477632,0.443324189371428,0.284087218006208,0.192574046932591,100.259820634548,58.7174584660109,125.785510451307,105.469545552066,1.93341343904117,614.426478459854,2020.66133243739,0.199483043053487,0.276908545947173,74.7283744402129,77.3801360077496,99.9909656106275,4.98054693534344,0.00402268342125411,0.00487171518915735,3.1772097525127e-05,0.0152194239188155,1.94128354062514e-177,0.0105912423683427,0.00345223502430592,0.00305695340205881,0.0190328321832394,1.67632613279681e-05,0.0137734961936104,0.0219852517131162,0.00636645814189636,0.045534733182151,0.00728294789220123,0.120507136942969,0.0340496808674974,0.107127356126752,0.152370500800041
"1507",1507,1,6.43572046125902,56.6368609333865,54.0256410094228,81.2013704568078,7.60581838493323,8.84701186285543,4.27038014076718,3.11858669298933,0.00293687504889419,0.0112912718624569,0.000699038274869619,0.0105834059736147,5.71461753111375e-05,0.00538685837387365,2.35766206341528e-40,0.000340599124606152,0.00775615055853193,1.22261538279404e-15,0.00503118644834793,0.0193225523460409,2.0916746785751e-16,0.068542789343878,0.0535374801570154,0.0324457158596778,0.0557391662925812,0.0641772179585357,0.090441843288606,0.49075815901632,0.585685078586584,0.152927661816531,0.132305449927937,0.160924451769452,0.22604017300697,0.309447771878974,0.210233933274754,160.621489437203,59.6805010475815,131.059592113345,99.450343878219,1.96979343239377,634.828952832634,1998.64072970388,0.199005640115556,0.283736532921201,77.9385996549471,78.6960848058186,106.483149976483,4.15323829631625,0.00173153539733035,0.00147335726208369,1.86764874441452e-36,0.012819405590754,1.63737016095028e-14,0.0118178861023045,0.00916628149354255,9.7709929755431e-06,0.0138689560523945,0.00380741034219047,0.0235866553572323,0.0333183105759646,0.00210321372235468,0.0588936256055928,0.00559937324599742,0.118013782156913,0.0215261191564641,0.110403813516602,0.12696973527594
"1508",1508,0.998400798514164,5.25659131513178,55.3934471845788,52.5380442031096,80.6760553489417,7.75322231881192,9.23815298644235,3.83994164046717,4.31818442441,0.00301662505475894,0.00180409874619042,0.0182107456874746,0.0212910853992684,0.000338831894148559,0.00703465436866442,1.30222600658867e-21,0.00011131080404237,0.0263005804927897,1.60251156286475e-15,0.00680909655939105,0.014193051114993,1.33948800605283e-69,0.0434528441297883,0.0440654141964766,0.033150586110412,0.0643236683895847,0.0731102283795715,0.0984172818433983,0.603625492912751,0.61354835643585,0.11691373715602,0.11904720462626,0.149621248442529,0.645330422637504,0.300974439023206,0.252073363754425,124.856333589701,54.6372598008041,128.071803155055,96.3182524371031,2.46509377263826,867.904001605825,1958.36525042601,0.163198786244663,0.272580376800944,67.2810761915085,88.2929416967669,105.124655449344,6.55715362265304,0.00248934868718273,2.11884325395206e-06,5.68418474183596e-25,0.00742670059604648,1.00897311978154e-55,0.0120091270321153,1.33955055206937e-05,0.000116592487348585,0.0266642319977366,0.00030668713195431,0.0172011463289874,0.045343632127201,0.00211347913164301,0.0582494417566115,0.00578063400565569,0.135755170884948,0.112841586838785,0.0991188296777248,0.156785430865705
"1509",1509,0.999999992568915,6.62506211542952,48.654838280461,54.2369922945521,81.2416841446313,7.95250378205044,6.60856384415484,4.72951441066614,2.84668722178746,0.00285473525758304,0.0078703024318717,2.98013125599264e-07,0.0289737221939918,0.00893658856730131,0.00632866372830555,9.15972911484398e-40,0.000534288202025233,0.0106157158396302,4.70703400328714e-30,0.0054773314089493,0.00486106789288625,3.77769342615278e-78,0.0296406861780868,0.0775946796125859,0.0323231119991131,0.114037764504161,0.0632619845070256,0.0964897088877759,0.609830203617883,0.655643914970913,0.180295456864908,0.144551931273419,0.138542137514414,0.21962403494178,0.269941010930149,0.188924140452713,264.824369468842,54.3439990588025,123.98057226239,89.6864981223161,1.30867808101528,577.257646542182,2018.14531392352,0.164355051652081,0.281037541468045,70.2685338508374,82.8724053067244,101.148434972076,5.02581033610099,0.00273384558617611,0.00101523956844651,1.27459494754594e-42,0.032594380924641,6.98917190130044e-26,0.0176183019973058,0.00223818121307126,0.00446203990960112,0.0172874681009586,0.00700323518048812,0.0190007380348879,0.0270366701640138,0.0155062819431036,0.0478250118092443,0.000849597481082312,0.113880799930989,0.0132641981651455,0.0774969744204868,0.135942077562449
"1510",1510,0.999999999872507,7.18424175903986,53.7617445293191,54.5419654696405,77.7993949635764,7.92016394970415,10.9729987836584,3.13049590417201,3.96938900654521,0.00105513061415944,0.0155582493610103,0.000482296827841728,0.0191793728045751,0.00220015366344758,0.00494426799098201,4.33997122960231e-10,0.000551580559265489,0.00788591817026327,1.47126509436966e-18,0.0057345690549081,0.00424484988778846,1.46645581300585e-09,0.0591788311322183,0.0100322979154006,0.0316122718260395,0.10727649134435,0.0725041965774805,0.11230408004949,0.536733770162884,0.59905262518606,0.158452508437029,0.142574493073711,0.154631404052488,0.336227080156145,0.207519030634319,0.23411517261333,80.1936897134846,57.6105912642061,125.485840035942,96.5839890596775,2.04964490903892,491.287501059592,1999.84882943908,0.202374791067862,0.277130991717627,66.3627636523998,87.225418313687,103.177237241531,5.11520236507295,0.00465698849314189,2.06434168778047e-05,1.33380856172907e-41,0.0190420551099124,4.1079784806541e-16,0.00819083806394709,0.00884566556442304,0.00559032461670754,0.0421230083825067,0.000416073820217694,0.0253909784651455,0.0115784782002982,0.000242733959347509,0.055437299001699,0.00622756307232921,0.123805348629933,0.0449616108004374,0.0923169774170673,0.130577611894812
"1511",1511,0.967625872022901,7.33812092919976,56.9725087612387,51.9761245426786,81.2067481830758,8.3455982001997,9.42915298460533,4.52527262935758,3.63079511560389,0.00319130823169641,0.000314770866941512,0.00510316704310834,0.0213969627130909,7.68340333330818e-05,0.00470968268694827,1.64884451555008e-45,0.00119957877230418,0.0140260575312359,1.11829747975139e-33,0.00531015038492541,0.000163961399853117,1.24379546498084e-70,0.0782281443552954,0.0375213973962555,0.0323956396711871,0.0553750539137469,0.0696572162632279,0.0972677827222911,0.480013966584953,0.606434891855386,0.213118030311624,0.141659175129981,0.116636897285107,0.223774289707047,0.324979104477793,0.167465825980291,191.327276626483,56.5808487225854,119.047903024327,92.3722434960329,1.9451629960187,682.060628848318,2002.48493849531,0.195901133157059,0.269458476212003,70.1654710037898,77.8993673100414,96.3018285703138,6.71214071488014,0.00168134726065941,0.00103692507052523,1.08342720196452e-52,0.0067998265890601,2.21732584608532e-20,0.0147561545042306,0.00426294697232346,0.000122277939530914,0.0086195817116072,0.000238640485158459,0.0175160393580054,0.02026010388176,0.00418046332403133,0.044590668588782,0.024393923100563,0.14513657645018,0.0236887375622355,0.103745478522077,0.135946472255636
"1512",1512,0.991584960099576,6.22308696017231,50.0567460745514,52.6499479677598,75.853427160624,8.24337222726236,10.0006102648456,4.40639377393338,3.76600220834877,0.00183993392576225,0.00266314866309307,0.000947139023726249,0.0373680894566453,8.2417175265191e-05,0.00560107311453116,4.74673395620501e-136,0.000300562738822685,0.00843731687850773,4.20866611442025e-12,0.00729336686064477,0.00320921571043191,1.25587182381855e-103,0.0497333675840348,0.0184289726693203,0.0304972090044781,0.0382877255439208,0.0612502527835518,0.0910308423746115,0.555618886890495,0.740002355868004,0.168706999149015,0.20464774581442,0.153246601922551,0.0274713690722261,0.183635074257045,0.236207425005858,162.027710733989,60.2944717248703,120.562010141681,102.483916191814,2.32769837068297,621.765880685224,2002.35860937217,0.198600591989662,0.274776753150965,75.2331897680328,85.8687303900791,103.043826956883,4.31267052399136,0.00303935710576925,0.00861375199699427,1.25638871461832e-07,0.0360824497758295,3.84661328548156e-15,0.0151095598070935,0.000693216342438419,9.91789761825174e-06,0.037233501599143,6.51216227044191e-08,0.0160738635722327,0.0224957077627637,0.010529396650862,0.0303488807234357,0.000267576457077519,0.125157397291666,0.0436155473667092,0.114648124204864,0.133069862828203
"1513",1513,1,9.84043313005984,50.2794625692828,56.8370868012744,78.5029620356374,8.99805535467519,10.7199489749018,2.34693258437019,3.20846952364868,0.0024107443760732,0.00499104560609249,0.00127529755206617,0.0338526752460834,0.00484060942893374,0.00688204279125112,3.60116928932473e-16,0.00459620997779903,0.014658370774207,2.73913382260984e-41,0.00705103060148984,0.0013693796537547,4.02938697765592e-10,0.0421165412211821,0.0287002425282456,0.0355371969722368,0.0241361380422913,0.0623664791899753,0.096917015781852,0.502556681125007,0.652282925994453,0.146233431218323,0.136455796566507,0.14121699360058,0.207261181586576,0.250037755866072,0.210351771331456,174.898003301591,53.2435006641854,124.298881791802,109.675579538294,1.65707609782793,696.777551911109,1947.99951673729,0.251807523530807,0.276716221080283,78.1805331831401,86.7039387517211,100.002168667198,5.29027560468236,0.00610871634820225,1.18943005784875e-09,3.21564074546444e-25,0.0414572393883088,4.26791203519544e-24,0.0113079236323093,7.27797281241338e-05,0.000596195833488817,0.0301062667197445,0.000342803346376446,0.0130360075614543,0.0219233809020334,0.0116466109508586,0.0551163175663754,0.000941653555554116,0.134668290013499,0.103065781093751,0.0717332121274909,0.138368159139945
"1514",1514,0.999787435926454,5.07451927247751,53.416652300611,53.5552858059461,86.2040281088427,7.35976324256417,9.85015305813206,3.84980731032696,2.35537014526854,0.00138424073133314,0.0324490575732274,0.0114996486295598,0.0245617408048734,0.00459552262994303,0.00575190222780952,5.91547135591674e-146,8.17597306504627e-08,0.00642909630098279,2.9576338131592e-157,0.00703137066056659,0.0157153735116334,0.000593482605893875,0.0310032441587942,0.0376488073351515,0.0340690337387049,0.0153373809476775,0.0647469916869093,0.0925631159266185,0.526597283227351,0.815713465877218,0.1484755694926,0.170542603074833,0.146841266858942,0.675820986938116,0.322465347024017,0.196503524086824,141.987639286699,61.8695880999044,121.323349805131,105.503046397473,1.99568965683971,592.556801869553,1946.28049883608,0.156898028575568,0.278214415192271,66.747499210163,72.0133153965027,98.518600445581,4.41048987730781,0.00326735468660053,8.0822999528547e-07,1.72420536772235e-29,0.0182037304949017,1.00268972122675e-27,0.0104950091377956,2.37859128251346e-05,0.00247584978788314,0.0326039571707889,0.00517488882516912,0.0189539747751797,0.00641924625117738,0.00687180602781435,0.0639100985136803,0.00418469892026334,0.134646876742344,0.0105054816882787,0.111747052160829,0.134812255393628
